Facility_name,Million_gallons_per_day_flow,GHGI_emissions_mol_per_s,Moore_Emissions_mol_per_s,longitude,latitude,Source
DUNDEE WASTEWATER TREATMENT PLANT,0.277652054794521,0.0036009801066771833,0.001864598818658002,-76.969583,42.513361,Discharge Monitoring Reports
DUNKARD BOBTOWN STP,0.120975,0.0015689729677227252,0.0006441441400805931,-79.982887,39.759356,Discharge Monitoring Reports
DUNKIRK WASTEWATER TREATMENT FACILITY,,,,-79.31321,42.4953,Discharge Monitoring Reports
DUNKIRK WATER FILTRATION PLANT,3.08333333333333,0.03998897830525643,0.0405684729974708,-79.371111,42.47,Discharge Monitoring Reports
DUQUESNE STP,2.01,0.03104642077447033,0.02346664641371561,-79.8468,40.37273,Clean Watershed Needs Survey
DUSHORE SEW AUTH WWTP,0.1005,0.0013034245361118733,0.000508108180580587,-76.404386,41.521743,Discharge Monitoring Reports
Dansville (V) WWTP,1.75,0.027030465848419446,0.0196556250263897,-77.71725,42.565417,Clean Watershed Needs Survey
Darien (T) WWTP & Collection System,0.065,0.0010039887315127223,0.0002909594864834817,-78.381889,42.901222,Clean Watershed Needs Survey
Deep Creek Lake State Park,0.053,0.0008186369656949888,0.0002240952471598871,-79.4011,39.51,Clean Watershed Needs Survey
Deerfield Sewerage Collection System and WWTFs,0.53,0.00818636965694989,0.004263827690281341,-72.61107,42.551231,Clean Watershed Needs Survey
Delaware (T) - Callicoon SD / STP,0.12,0.0018535176581773334,0.0006375098105015879,-75.053806,41.763381,Clean Watershed Needs Survey
Delaware Township MUA- CS/ISDS/STP,0.35,0.005406093169683889,0.0025075390261921292,-74.9440686,40.4494162,Clean Watershed Needs Survey
Delhi (V) WWTP,1.0,0.015445980484811111,0.009606208291357922,-74.940889,42.255389,Clean Watershed Needs Survey
Delran Township SA - CS/STP,2.5,0.03861495121202777,0.03102153718731756,-74.976566,40.0382731,Clean Watershed Needs Survey
Deposit (V) STP,0.4,0.006178392193924445,0.0029746829494535767,-75.424,42.0573,Clean Watershed Needs Survey
Dewitt (T) Ley Creek Sewers & WWTP,0.0,0.0,0.0,-74.9,43.3,Clean Watershed Needs Survey
Dolgeville (V) WWTP,0.87,0.013438003021785666,0.00803849834851196,-74.767038,43.093194,Clean Watershed Needs Survey
Dryden (V) STP,0.3,0.004633794145443334,0.0020587242847468178,-76.1759,42.2921,Clean Watershed Needs Survey
Duanesburg (T) Duane Lake SD & STP,0.0,0.0,0.0,-74.112525,42.748918,Clean Watershed Needs Survey
Dundee (V) STP,0.25,0.003861495121202778,0.0016304080624826712,-76.969583,42.513361,Clean Watershed Needs Survey
Dunkirk (C) WWTP,4.5,0.06950691218165,0.06580373327035247,-79.314337,42.502605,Clean Watershed Needs Survey
Dutchess (Co) Chelsea Cove STP,0.12,0.0018535176581773334,0.0006375098105015879,-73.74954,41.61291,Clean Watershed Needs Survey
Dutchess (Co) Valley Dale STP,0.038,0.0005869472584228223,0.00014641109876047228,-73.8132,41.726,Clean Watershed Needs Survey
"Dutchess Co, Dalton Farms WWTP",0.216,0.0033363317847192,0.0013523032490030805,-73.7011,41.6133,Clean Watershed Needs Survey
E BANGOR MUN AUTHORITY,0.0807416666666667,0.0010471708399990003,0.00038399792269269576,-75.194306,40.877194,Discharge Monitoring Reports
"E HADDAM, TOWN OF",0.015,0.00023168970727216668,4.4576230970454535e-05,-72.4591,41.4504,Clean Watershed Needs Survey
E NORR PLYM WHIT STP,7.8,0.12047864778152666,0.13300513084754023,-75.3246,40.1051,Clean Watershed Needs Survey
E ST CLAIR TWP FISHERTOWN STP,0.051,0.0006614393168328909,0.00021333392939271452,-78.558331,40.115299,Discharge Monitoring Reports
E ST CLAIR TWP STONE CR STP,0.027,0.000350173755970354,9.455632050937229e-05,-78.562776,40.14641,Discharge Monitoring Reports
E WINDSOR WAREHOUSE PT.,1.7,0.026258166824178888,0.018940033569106923,-72.6206,41.9201,Clean Watershed Needs Survey
EAGLES MERE BORO AUTH SEWER SYS AND WWTPS,0.0047,6.095617233558014e-05,1.0099754549648474e-05,-76.575505,41.4073,Discharge Monitoring Reports
EARL TWP STP,0.311616666666667,0.004041480688504763,0.0021612599451505494,-76.098668,40.077404,Discharge Monitoring Reports
EAST AURORA WASTEWATER TREATMENT PLANT,,,,-78.63294,42.76255,Discharge Monitoring Reports
EAST BERLIN AREA JT AUTH - STP,0.159333333333333,0.00206645747350406,0.0009162404072118824,-76.977778,39.942778,Discharge Monitoring Reports
EAST BETHLEHEM TWP MUNI AUTH WWTP,0.2835,0.0036768244376887164,0.0019149897513582163,-79.993378,40.010581,Discharge Monitoring Reports
EAST BRADY STP,0.0781666666666667,0.001013774639198124,0.00036840062195484706,-79.61835,40.97876,Discharge Monitoring Reports
EAST GREENBUSH (T) WWTP,2.40434794520548,0.031182946319711326,0.029511235610013037,-73.753139,42.626806,Discharge Monitoring Reports
EAST HADDAM WATER POLLUTION CONTROL FACILITY,0.0200833333333333,0.00026046875058288634,6.475243784833568e-05,-72.45851,41.4504,Discharge Monitoring Reports
EAST HAMPTON WATER POLLUTION CONTROL FACILITY,1.41666666666667,0.018373314356469234,0.014999572144534205,-72.546421,41.564191,Discharge Monitoring Reports
EAST HAMPTON WPCF,3.3,0.050971735599876666,0.04425085057017274,-72.5437,41.5635,Clean Watershed Needs Survey
EAST HANOVER TWP DAIRY LN STP,0.195666666666667,0.0025376789475876314,0.0011916316580889324,-76.68147,40.36231,Discharge Monitoring Reports
EAST HARTFORD WATER POLLUTION CONTROL FACILITY,7.32666666666667,0.09502245871886894,0.12276787768040708,-72.64901,41.76381,Discharge Monitoring Reports
EAST ONEIDA LAKE SD WWT FAC,,,,-75.7266,43.20107,Discharge Monitoring Reports
EAST PENNSBORO STP,3.03508333333333,0.03936320483393904,0.03975805943682632,-76.918864,40.270922,Discharge Monitoring Reports
EAST PROVIDENCE TWP STP,0.0883333333333333,0.0011456301892857257,0.000430783058060041,-78.240556,40.003056,Discharge Monitoring Reports
EAST ROCKHILL TOWNSHIP WWTP,0.0605726666666667,0.000785591044289146,0.00026585019661408096,-75.27865,40.372,Discharge Monitoring Reports
EAST SALEM SEWER AUTH,0.0065833333333333,8.538187259770933e-05,1.5543313440120098e-05,-77.236944,40.607778,Discharge Monitoring Reports
EAST SCHODACK WASTEWATER TREATMENT PLT,0.0049508333333333,6.42093297598722e-05,1.079442467088061e-05,-73.636778,42.561889,Discharge Monitoring Reports
EAST STROUDSBURG WASTEWATER PLANT,1.16333333333333,0.01508773343625348,0.011657669774192568,-75.180278,40.986389,Discharge Monitoring Reports
EAST UNION TWP AUTH,0.062135,0.0008058535676747387,0.000274654225378892,-76.116638,40.894044,Discharge Monitoring Reports
EAST WATERFORD STP,0.0085833333333333,0.00011132066933625409,2.182426606787984e-05,-77.599131,40.374738,Discharge Monitoring Reports
EAST WINDSOR WATER POLLUTION CONTROL FACILITY,1.0575,0.013715138775505535,0.01031847487623512,-72.619763,41.919039,Discharge Monitoring Reports
EAST WINDSOR WATER POLLUTION CONTROL PLANT,2.92083333333333,0.03788145107024967,0.0378534970117913,-74.562479,40.294644,Discharge Monitoring Reports
EASTERN SNYDER CNTY REGIONAL AUTH STP,1.522575,0.01974688172209488,0.01644891119702028,-76.859418,40.777039,Discharge Monitoring Reports
EASTHAMPTON WASTEWATER TREATMENT PLANT,1.14527777777778,0.014853563743475027,0.011426693442849366,-72.648897,42.277698,Discharge Monitoring Reports
EASTON AREA JOINT SEWER AUTHORITY WPCF,6.09666666666667,0.07907009872466393,0.09704504654313684,-75.192941,40.679449,Discharge Monitoring Reports
EASTON AREA STP,8.91,0.137623686119667,0.15768638166428053,-75.1881,40.6782,Clean Watershed Needs Survey
EASTSIDE WASTEWATER TREATMENT PLANT,0.994027777777778,0.012891942240122552,0.009532871799276768,-76.498056,43.469444,Discharge Monitoring Reports
EASTSIDE WATER POLLUTION CONTROL FACILITY,5.92083333333333,0.07678964617806677,0.09347879624869357,-73.171325,41.17299,Discharge Monitoring Reports
EBENSBURG BORO STP,2.25,0.034753456090825,0.027109573858312332,-78.73052,40.46834,Clean Watershed Needs Survey
EBENSBURG WWTP,1.00539166666667,0.01303932504214674,0.009672520991434659,-78.73052,40.46834,Discharge Monitoring Reports
ECSD #2 - BIG SISTER CREEK WWTP,8.76291666666667,0.11364975712673639,0.1543638547377061,-79.060232,42.655574,Discharge Monitoring Reports
ECSD NO 6 LACKAWANNA WASTEWATER TREATMENT PLANT,3.345125,0.04338425872001223,0.04502646535406784,-78.83958,42.81926,Discharge Monitoring Reports
ECSD#3 - BLASDELL (V) WWTP,0.0,0.0,0.0,-78.83464,42.78639,Discharge Monitoring Reports
ELBA (V) WWTP,0.0701041095890411,0.0009092081245834013,0.0003205046205519405,-78.18882,43.08114,Discharge Monitoring Reports
ELDERTON STP,0.0131666666666667,0.00017076374519541996,3.7728665787844644e-05,-79.342799,40.690294,Discharge Monitoring Reports
ELDRED BORO STP,0.2,0.0030891960969622223,0.0012254986626968037,-78.3861,41.9631,Clean Watershed Needs Survey
ELDRED BORO STP,0.200378083333333,0.0025987831872212523,0.0012284633584837576,-78.386095,41.963058,Discharge Monitoring Reports
ELDRED TWP WWTP,0.0140833333333333,0.00018265236036725212,4.112130186735642e-05,-79.54105,41.71943,Discharge Monitoring Reports
ELIZABETH BORO STP,1.17683333333333,0.01526282031423866,0.011831025403135137,-79.8828,40.27688,Discharge Monitoring Reports
ELIZABETH TWP BUENA VISTA STP,1.0,0.015445980484811111,0.009606208291357922,-79.7957,40.2707,Clean Watershed Needs Survey
ELIZABETH TWP BUENA VISTA STP,1.46916666666667,0.019054207770856035,0.015714378448585326,-79.79529,40.27011,Discharge Monitoring Reports
ELIZABETHTOWN STP,1.350625,0.017516793672498494,0.014110873368434262,-76.624412,40.128984,Discharge Monitoring Reports
ELIZABETHVILLE STP,0.216808333333333,0.0028118736447779896,0.0013587811265022478,-76.813828,40.560567,Discharge Monitoring Reports
ELKLAND BORO AUTH,0.490741666666667,0.006364624171400677,0.0038640206992425954,-77.299722,41.991667,Discharge Monitoring Reports
ELKTON WWTP,3.12,0.04819145911261067,0.04118670789992747,-75.835018,39.600662,Clean Watershed Needs Survey
ELKTON WWTP,1.89066666666667,0.024520809183504338,0.021699216867002873,-75.833801,39.601131,Discharge Monitoring Reports
ELLENVILLE (V) STP,0.558191780821918,0.007239411571933024,0.0045561192764409855,-74.383028,41.720611,Discharge Monitoring Reports
ELLICOTTVILLE (V) STP,,,,-78.67306,42.27498,Discharge Monitoring Reports
ELMA (T) SD#4-BRIGGSWOOD SUBDIVISION,0.012775,0.00016568406416745453,3.629883076375592e-05,-78.63666,42.81446,Discharge Monitoring Reports
ELMA (T) SD#5-ELMA MEADOWS SUBDIVISION,0.0462583333333333,0.0005999427528985906,0.00018829557322396526,-78.595917,42.827306,Discharge Monitoring Reports
ELMA (T) SD#7-POND BROOK TOWNHOMES,0.0044083333333333,5.717343114454193e-05,9.304958462271492e-06,-78.635056,42.839056,Discharge Monitoring Reports
ELMA SD#1 - JERGE SUBDIVISION,0.0083416666666666,0.00010818639806367948,2.1041246800838224e-05,-78.622389,42.849444,Discharge Monitoring Reports
ELMHURST TOWNSHIP SEWER AUTH,0.253,0.0032812577874259097,0.001655480581903443,-75.54464,41.37743,Discharge Monitoring Reports
ELMWOOD WTP,2.05808333333333,0.026692102627159937,0.024187231450555218,-74.881417,39.890401,Discharge Monitoring Reports
ELMWOOD WTP,1.05408333333333,0.013670826664410475,0.010275842779233917,-74.881417,39.890401,Discharge Monitoring Reports
ELVERSON BORO MUNI AUTH STP,0.0814166666666667,0.0010559251838982593,0.00038810975999098945,-75.83339,40.15935,Discharge Monitoring Reports
EMERALD GREEN-LAKE LOUISE MARIE S&W DIST,,,,-74.589139,41.619028,Discharge Monitoring Reports
EMMITSBURG WWTP,0.75,0.011584485363608333,0.00664828307076811,-77.305899,39.695366,Clean Watershed Needs Survey
ENFIELD WATER POLLUTION CONTROL FACILITY,5.2725,0.06838115290198858,0.08058907962048015,-72.60554,41.97198,Discharge Monitoring Reports
ENFIELD WWTF,8.0,0.12356784387848889,0.13738380060713165,-72.6066,41.9664,Clean Watershed Needs Survey
ENPWJSA WWTP,6.60833333333333,0.08570610755694154,0.10758471304664667,-75.32525,40.1076,Discharge Monitoring Reports
EPHRATA BORO STP,3.97,0.061320542524700115,0.05605634966050885,-76.1755,40.1773,Clean Watershed Needs Survey
EPHRATA REG 2 STP,1.4395,0.01866944895256758,0.015309562772713142,-76.16088,40.19715,Discharge Monitoring Reports
EPHRATA STP,2.296,0.029777738655849362,0.02782066553900605,-76.196726,40.175181,Discharge Monitoring Reports
ERIE CO SD#1 SANITARY OVERFLOW,0.117880952380952,0.001528845031577793,0.0006231428688436137,-78.87736,42.88376,Discharge Monitoring Reports
ERIE COUNTY SOUTHTOWNS SEWAGE TREATMENT PLANT,16.2913611111111,0.21128915222767164,0.34126383282340317,-78.84862,42.78447,Discharge Monitoring Reports
ERVING WASTEWATER TREATMENT PLANT #1,0.156216666666667,0.0020260361819198366,0.0008933741853587044,-72.49445,42.588774,Discharge Monitoring Reports
ERVING WASTEWATER TREATMENT PLANT #2,1.65083333333333,0.021410315141273763,0.01824207877498358,-72.3879,42.5975,Discharge Monitoring Reports
ERVING WASTEWATER TREATMENT PLANT #3,0.0037416666666666,4.8527165565026585e-05,7.544171812419033e-06,-72.43875,42.598361,Discharge Monitoring Reports
ERWIN (T) WWTP,,,,-77.094333,42.153917,Discharge Monitoring Reports
ESSEX & UNION CNTY JOINT MEETING STP,63.16225,0.8191763821495738,1.9319595431280139,-74.200357,40.639537,Discharge Monitoring Reports
EUREKA WWTP,1.05075,0.013627595336512945,0.010234287675740151,-75.1929,40.23619,Discharge Monitoring Reports
EVERETT STP,0.4048,0.005250012459881456,0.003020427814028917,-78.37532,40.01137,Discharge Monitoring Reports
EWING LAWRENCE SEWER AUTH,12.1639166666667,0.1577586809806321,0.23483301069569654,-74.72687,40.24808,Discharge Monitoring Reports
East Aurora (V) WWTP,2.94,0.04541118262534467,0.03817157838421303,-78.6329,42.7626,Clean Watershed Needs Survey
East Fishkill (T) Four Corners WWTP & Collection System,0.13,0.0020079774630254446,0.000706253094980582,-73.73974,41.5928,Clean Watershed Needs Survey
East Fishkill (T) Hopewell Hamlet WWTP Upgrades & Collection System,0.5,0.007722990242405556,0.003957529462697384,-73.808889,41.570556,Clean Watershed Needs Survey
East Fishkill (T) Sagamore SD WWTP,0.44,0.006796231413316889,0.003360447536565908,-73.75294,41.60777,Clean Watershed Needs Survey
East Greenbush (T) STP,2.3,0.03552575511506555,0.027882689057023076,-73.753139,42.626806,Clean Watershed Needs Survey
East Hampton (T) WWTP,0.045,0.0006950691218165,0.00018176762525833737,-72.1715,40.9901,Clean Watershed Needs Survey
East Windsor Township - CS/STP,3.05,0.04711024047867389,0.040008220193479695,-74.5614,40.2854,Clean Watershed Needs Survey
Elba (V) STP,0.05,0.0007722990242405556,0.00020799704104064963,-78.195148,43.085705,Clean Watershed Needs Survey
Ellenville (V) WWTP,0.64,0.009885427510279111,0.005427315316569028,-74.383028,41.720611,Clean Watershed Needs Survey
Ellicottville (V) WWTP,1.4,0.021624372678735557,0.014774179997387261,-78.67306,42.27498,Clean Watershed Needs Survey
Elma (T) CSD Consolidated WWTP,0.03,0.00046337941454433336,0.00010820097830781676,-78.60196937,42.826715543,Clean Watershed Needs Survey
Elma (T) SD#1 Jerge Subdivision WWTP,0.014,0.00021624372678735555,4.081026227237226e-05,-78.622389,42.849444,Clean Watershed Needs Survey
Elma (T) SD#4 Briggswood Subdivision WWTP,0.02,0.0003089196096962222,6.440889399379803e-05,-78.63666,42.81446,Clean Watershed Needs Survey
Elma (T) SD#5 Meadows Subdivision WWTP,0.08,0.0012356784387848889,0.0003794910401622186,-78.5956,42.8275,Clean Watershed Needs Survey
Elma (T) SD#7 Pond Brook Townhomes WWTP,0.02,0.0003089196096962222,6.440889399379803e-05,-78.635056,42.839056,Clean Watershed Needs Survey
Endicott (V) STP and Sewers,7.9,0.12202324583000779,0.13519059457966012,-76.0873,42.0834,Clean Watershed Needs Survey
Erie (C) SD#5 Clarence Research Park STP,0.02,0.0003089196096962222,6.440889399379803e-05,-78.61631,42.962,Clean Watershed Needs Survey
Erie (Co) SD#2 WWTP at Big Sister,5.0,0.07722990242405554,0.07529933776825676,-79.058056,42.656389,Clean Watershed Needs Survey
Erie (Co) SD#3 Ext Holland (T) STP,0.18,0.002780276487266,0.001070957454784811,-78.55035,42.65035,Clean Watershed Needs Survey
Erie (Co) SD#3 Southtowns WWTP,15.9,0.2455910897084967,0.3308109176174383,-78.84862,42.78447,Clean Watershed Needs Survey
Erie (Co) SD#6 Lackawanna WWTP,4.5,0.06950691218165,0.06580373327035247,-78.83958,42.81926,Clean Watershed Needs Survey
Erie Co SD 3 Blasdell (V) WWTP,0.83,0.012820163802393222,0.007568732930145112,-78.83464,42.78639,Clean Watershed Needs Survey
Evesham Township MUA - Elmwood STP/CS,2.21,0.03413561687143256,0.026494523257041276,-74.88225889,39.89070041,Clean Watershed Needs Survey
Evesham Township MUA - Kings Grant STP/CS,0.65,0.010039887315127222,0.0055360438516269235,-74.87366334,39.86274157,Clean Watershed Needs Survey
Evesham Township MUA - Woodstream STP/CS,1.25,0.019307475606013886,0.012780135894764918,-74.95301,39.909922,Clean Watershed Needs Survey
Ewing Lawrence SA - CS/STP,12.529,0.1935226894941984,0.24388776956462285,-74.72383302,40.24945983,Clean Watershed Needs Survey
FACTORYVILLE WWTP,0.107163333333333,0.0013898439605791206,0.0005516011130032569,-75.796,41.5634,Discharge Monitoring Reports
FAIRCHANCE GEORGES STP,0.567916666666667,0.007365537490549271,0.004657918046849772,-79.76787,39.80847,Discharge Monitoring Reports
FAIRFIELD STP,0.21625,0.00280463239735515,0.0013543059941168323,-77.36016,39.78621,Discharge Monitoring Reports
FAIRFIELD WATER POLLUTION CONTROL FACILITY,8.855,0.11484402255990686,0.15644215606896147,-73.245169,41.126264,Discharge Monitoring Reports
FAIRFIELD WPCF,8.2,0.1266570399754511,0.14179316156495897,-73.24588,41.14381,Clean Watershed Needs Survey
FARMINGTON  T STP,1.75675,0.022783990585219238,0.01975267187483485,-77.38103,42.97691,Discharge Monitoring Reports
FARMINGTON TWP STP WARREN,0.0069166666666666,8.970500538746636e-05,1.655721574538299e-05,-79.201719,41.970209,Discharge Monitoring Reports
FARMINGTON WPCF,5.25,0.08109139754525833,0.08014935776834183,-72.8323,41.73,Clean Watershed Needs Survey
FARMINGTON WPCF,3.71666666666667,0.04820293060579569,0.05152140717863756,-72.828711,41.728989,Discharge Monitoring Reports
FAYETTE CITY STP,0.0413333333333333,0.0005360684659299242,0.00016303934878709265,-79.84014,40.09937,Discharge Monitoring Reports
FIELDSBORO BORO SEWER DEPT WWTP,0.0655,0.0008494955931873402,0.0002938259726416828,-74.727761,40.134251,Discharge Monitoring Reports
FISH CREEK STP,0.735333333333333,0.009536830934204946,0.0064824079573595735,-75.090103,40.268882,Discharge Monitoring Reports
FISHKILL (V) STP,0.39173698630137,0.005080593031320661,0.002896294325306656,-73.9025,41.531972,Discharge Monitoring Reports
FIVE POINTS CORRECTIONAL FACILITY,0.320083333333333,0.0041512882613645935,0.002236669862177402,-76.833969,42.751466,Discharge Monitoring Reports
FLEETWOOD BORO STP,0.652,0.008456047736765587,0.005557845924395687,-75.836852,40.451121,Discharge Monitoring Reports
FLEETWOOD MANOR SD WWTP,0.0424931506849315,0.0005511105991983957,0.0001689151129850439,-73.915806,41.5585,Discharge Monitoring Reports
FLEISCHMANNS (V) WWTF,0.0386666666666667,0.0005014834036118654,0.00014970532045224076,-74.52904,42.15659,Discharge Monitoring Reports
